diagnostic,period,domain,value,units,interpretation
z500,JJAS,central_ethiopia,5870.738698530325,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,west_ethiopia,5872.678725984,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,east_ethiopia,5866.422980775434,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,greater_horn,5872.071225043201,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,east_africa,5869.61556377125,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,atlantic_congo_ethiopia,5871.941179467057,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,congo_moisture_corridor,5868.775636626587,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,western_moisture_entry,5870.387428847985,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,western_indian_ocean,5861.663177583307,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,arabia_red_sea,5877.883892114006,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,north_africa_arabia,5880.432147422445,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,tej_core,5862.469385917371,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,somali_jet_box,5863.664272866747,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,turkana_corridor,5865.1986239817925,m,Geopotential height climatology used for circulation and Rossby-wave context.
